symbol,Close,timestamp
AMZN,970.99,2024-01-01 11:06:00
VZ,499.18,2024-01-01 11:06:00
GOOGL,990.63,2024-01-01 11:06:00
GOOGL,375.38,2024-01-01 11:06:00
FB,1494.98,2024-01-01 11:06:00
MSFT,962.54,2024-01-01 11:06:00
TSLA,1414.55,2024-01-01 11:06:00
AAPL,1223.13,2024-01-01 11:06:00
NFLX,1257.98,2024-01-01 11:06:00
TSLA,777.24,2024-01-01 11:06:00
TSLA,1200.24,2024-01-01 11:06:00
TSLA,1176.19,2024-01-01 11:06:00
VZ,664.93,2024-01-01 11:06:00
AMZN,1184.32,2024-01-01 11:06:00
VZ,1272.39,2024-01-01 11:06:00
MSFT,1231.93,2024-01-01 11:06:00
BRK.A,138.81,2024-01-01 11:06:00
NVDA,1051.49,2024-01-01 11:06:00
GOOGL,189.08,2024-01-01 11:06:00
NFLX,901.63,2024-01-01 11:06:00
TSLA,634.51,2024-01-01 11:06:00
FB,1029.11,2024-01-01 11:06:00
VZ,292.95,2024-01-01 11:06:00
FB,1050.87,2024-01-01 11:06:00
GOOGL,255.8,2024-01-01 11:06:00
AAPL,445.74,2024-01-01 11:06:00
MSFT,907.16,2024-01-01 11:06:00
BRK.A,517.91,2024-01-01 11:06:00
TSLA,985.36,2024-01-01 11:06:00
AAPL,1165.92,2024-01-01 11:06:00
GOOGL,529.36,2024-01-01 11:06:00
MSFT,512.28,2024-01-01 11:06:00
AAPL,1357.01,2024-01-01 11:06:00
GOOGL,584.06,2024-01-01 11:06:00
BRK.A,327.08,2024-01-01 11:06:00
VZ,879.51,2024-01-01 11:06:00
AMZN,365.89,2024-01-01 11:06:00
VZ,1329.22,2024-01-01 11:06:00
MSFT,1051.23,2024-01-01 11:06:00
NVDA,833.46,2024-01-01 11:06:00
NVDA,1407.08,2024-01-01 11:06:00
TSLA,339.72,2024-01-01 11:06:00
AAPL,318.73,2024-01-01 11:06:00
BRK.A,991.67,2024-01-01 11:06:00
TSLA,223.12,2024-01-01 11:06:00
GOOGL,1163.35,2024-01-01 11:06:00
VZ,1017.88,2024-01-01 11:06:00
BRK.A,590.09,2024-01-01 11:06:00
AMZN,246.2,2024-01-01 11:06:00
NVDA,552.83,2024-01-01 11:06:00
TSLA,758.12,2024-01-01 11:06:00
FB,1000.85,2024-01-01 11:06:00
FB,1221.5,2024-01-01 11:06:00
VZ,240.2,2024-01-01 11:06:00
GOOGL,911.16,2024-01-01 11:06:00
TSLA,1338.49,2024-01-01 11:06:00
NFLX,889.19,2024-01-01 11:06:00
NFLX,181.01,2024-01-01 11:06:00
NFLX,920.75,2024-01-01 11:06:00
NVDA,306.98,2024-01-01 11:06:00
TSLA,109.75,2024-01-01 11:06:00
BRK.A,394.26,2024-01-01 11:06:00
NVDA,472.87,2024-01-01 11:06:00
TSLA,1335.39,2024-01-01 11:06:00
AMZN,961.01,2024-01-01 11:06:00
BRK.A,831.63,2024-01-01 11:06:00
BRK.A,1140.03,2024-01-01 11:06:00
MSFT,607.9,2024-01-01 11:06:00
NFLX,1321.65,2024-01-01 11:06:00
BRK.A,584.1,2024-01-01 11:06:00
NFLX,1231.2,2024-01-01 11:06:00
NFLX,760.44,2024-01-01 11:06:00
NVDA,1041.44,2024-01-01 11:06:00
FB,696.64,2024-01-01 11:06:00
NVDA,920.16,2024-01-01 11:06:00
MSFT,121.17,2024-01-01 11:06:00
BRK.A,304.73,2024-01-01 11:06:00
AAPL,1166.51,2024-01-01 11:06:00
VZ,1388.32,2024-01-01 11:06:00
AMZN,438.19,2024-01-01 11:06:00
BRK.A,422.21,2024-01-01 11:06:00
GOOGL,1289.88,2024-01-01 11:06:00
TSLA,1360.13,2024-01-01 11:06:00
AAPL,1117.06,2024-01-01 11:06:00
GOOGL,1376.75,2024-01-01 11:06:00
VZ,1076.31,2024-01-01 11:06:00
AMZN,948.99,2024-01-01 11:06:00
GOOGL,1300.59,2024-01-01 11:06:00
VZ,128.31,2024-01-01 11:06:00
FB,316.43,2024-01-01 11:06:00
GOOGL,1034.02,2024-01-01 11:06:00
VZ,171.9,2024-01-01 11:06:00
NFLX,618.79,2024-01-01 11:06:00
TSLA,627.9,2024-01-01 11:06:00
VZ,1213.49,2024-01-01 11:06:00
AAPL,799.47,2024-01-01 11:06:00
GOOGL,189.03,2024-01-01 11:06:00
BRK.A,493.61,2024-01-01 11:06:00
AAPL,1337.57,2024-01-01 11:06:00
NFLX,1236.03,2024-01-01 11:06:00
TSLA,607.89,2024-01-01 11:06:00
VZ,348.83,2024-01-01 11:06:00
VZ,436.36,2024-01-01 11:06:00
NFLX,1365.3,2024-01-01 11:06:00
AMZN,583.56,2024-01-01 11:06:00
AMZN,848.15,2024-01-01 11:06:00
NVDA,870.71,2024-01-01 11:06:00
TSLA,1201.23,2024-01-01 11:06:00
NVDA,1223.34,2024-01-01 11:06:00
NFLX,921.51,2024-01-01 11:06:00
NVDA,279.02,2024-01-01 11:06:00
BRK.A,1310.76,2024-01-01 11:06:00
FB,1300.05,2024-01-01 11:06:00
NFLX,1270.46,2024-01-01 11:06:00
AAPL,800.31,2024-01-01 11:06:00
AMZN,1005.13,2024-01-01 11:06:00
TSLA,1016.02,2024-01-01 11:06:00
AMZN,950.15,2024-01-01 11:06:00
MSFT,459.76,2024-01-01 11:06:00
MSFT,126.23,2024-01-01 11:06:00
MSFT,1199.55,2024-01-01 11:06:00
NFLX,868.23,2024-01-01 11:06:00
NFLX,230.98,2024-01-01 11:06:00
GOOGL,835.76,2024-01-01 11:06:00
TSLA,1199.14,2024-01-01 11:06:00
TSLA,876.25,2024-01-01 11:06:00
VZ,789.12,2024-01-01 11:06:00
BRK.A,1047.07,2024-01-01 11:06:00
AAPL,1010.78,2024-01-01 11:06:00
NVDA,272.48,2024-01-01 11:06:00
NFLX,814.32,2024-01-01 11:06:00
TSLA,267.95,2024-01-01 11:06:00
NFLX,152.33,2024-01-01 11:06:00
NFLX,823.79,2024-01-01 11:06:00
VZ,167.61,2024-01-01 11:06:00
TSLA,181.2,2024-01-01 11:06:00
AMZN,1499.96,2024-01-01 11:06:00
AMZN,346.61,2024-01-01 11:06:00
VZ,470.86,2024-01-01 11:06:00
BRK.A,187.59,2024-01-01 11:06:00
AMZN,588.9,2024-01-01 11:06:00
MSFT,591.34,2024-01-01 11:06:00
GOOGL,666.5,2024-01-01 11:06:00
NFLX,539.46,2024-01-01 11:06:00
MSFT,1017.91,2024-01-01 11:06:00
VZ,608.25,2024-01-01 11:06:00
VZ,623.78,2024-01-01 11:06:00
VZ,493.56,2024-01-01 11:06:00
TSLA,522.43,2024-01-01 11:06:00
TSLA,1265.42,2024-01-01 11:06:00
AAPL,1017.28,2024-01-01 11:06:00
BRK.A,1448.4,2024-01-01 11:06:00
MSFT,1021.71,2024-01-01 11:06:00
MSFT,653.63,2024-01-01 11:06:00
TSLA,517.59,2024-01-01 11:06:00
AAPL,403.17,2024-01-01 11:06:00
TSLA,1234.33,2024-01-01 11:06:00
VZ,1393.53,2024-01-01 11:06:00
TSLA,235.66,2024-01-01 11:06:00
AAPL,854.57,2024-01-01 11:06:00
FB,462.69,2024-01-01 11:06:00
VZ,964.4,2024-01-01 11:06:00
FB,913.47,2024-01-01 11:06:00
GOOGL,646.58,2024-01-01 11:06:00
BRK.A,362.33,2024-01-01 11:06:00
NVDA,732.17,2024-01-01 11:06:00
MSFT,683.43,2024-01-01 11:06:00
AAPL,1473.37,2024-01-01 11:06:00
TSLA,1238.94,2024-01-01 11:06:00
NFLX,557.18,2024-01-01 11:06:00
AAPL,552.55,2024-01-01 11:06:00
AAPL,724.52,2024-01-01 11:06:00
MSFT,808.17,2024-01-01 11:06:00
GOOGL,799.34,2024-01-01 11:06:00
TSLA,764.02,2024-01-01 11:06:00
BRK.A,767.72,2024-01-01 11:06:00
FB,651.98,2024-01-01 11:06:00
VZ,1443.04,2024-01-01 11:07:00
NVDA,313.51,2024-01-01 11:07:00
NVDA,1425.91,2024-01-01 11:07:00
FB,692.53,2024-01-01 11:07:00
AMZN,637.51,2024-01-01 11:07:00
GOOGL,343.27,2024-01-01 11:07:00
VZ,972.76,2024-01-01 11:07:00
FB,1205.29,2024-01-01 11:07:00
TSLA,195.34,2024-01-01 11:07:00
BRK.A,1185.67,2024-01-01 11:07:00
BRK.A,982.49,2024-01-01 11:07:00
MSFT,387.88,2024-01-01 11:07:00
VZ,713.29,2024-01-01 11:07:00
AAPL,1449.4,2024-01-01 11:07:00
GOOGL,801.16,2024-01-01 11:07:00
MSFT,1291.33,2024-01-01 11:07:00
GOOGL,1263.22,2024-01-01 11:07:00
NFLX,1489.36,2024-01-01 11:07:00
AMZN,233.02,2024-01-01 11:07:00
VZ,414.12,2024-01-01 11:07:00
FB,460.21,2024-01-01 11:07:00
TSLA,1115.73,2024-01-01 11:07:00
NVDA,499.18,2024-01-01 11:07:00
FB,329.04,2024-01-01 11:07:00
AAPL,1010.91,2024-01-01 11:07:00
TSLA,1010.66,2024-01-01 11:07:00
NFLX,221.31,2024-01-01 11:07:00
NFLX,741.57,2024-01-01 11:07:00
NFLX,1314.58,2024-01-01 11:07:00
FB,1250.87,2024-01-01 11:07:00
FB,107.44,2024-01-01 11:07:00
MSFT,275.3,2024-01-01 11:07:00
AAPL,282.8,2024-01-01 11:07:00
TSLA,143.2,2024-01-01 11:07:00
MSFT,139.8,2024-01-01 11:07:00
TSLA,260.2,2024-01-01 11:07:00
FB,1118.86,2024-01-01 11:07:00
NFLX,268.8,2024-01-01 11:07:00
VZ,1195.92,2024-01-01 11:07:00
TSLA,805.04,2024-01-01 11:07:00
TSLA,1030.45,2024-01-01 11:07:00
GOOGL,1161.78,2024-01-01 11:07:00
VZ,329.81,2024-01-01 11:07:00
AAPL,957.98,2024-01-01 11:07:00
TSLA,193.66,2024-01-01 11:07:00
AAPL,533.39,2024-01-01 11:07:00
NFLX,1383.3,2024-01-01 11:07:00
BRK.A,153.06,2024-01-01 11:07:00
TSLA,1288.42,2024-01-01 11:07:00
GOOGL,1414.54,2024-01-01 11:07:00
MSFT,948.23,2024-01-01 11:07:00
AAPL,487.71,2024-01-01 11:07:00
BRK.A,616.21,2024-01-01 11:07:00
MSFT,299.96,2024-01-01 11:07:00
MSFT,612.96,2024-01-01 11:07:00
MSFT,141.97,2024-01-01 11:07:00
BRK.A,783.65,2024-01-01 11:07:00
AMZN,1441.45,2024-01-01 11:07:00
FB,1163.86,2024-01-01 11:07:00
GOOGL,1244.65,2024-01-01 11:07:00
GOOGL,1105.6,2024-01-01 11:07:00
GOOGL,1345.99,2024-01-01 11:07:00
GOOGL,481.71,2024-01-01 11:07:00
FB,167.61,2024-01-01 11:07:00
FB,371.63,2024-01-01 11:07:00
BRK.A,1288.01,2024-01-01 11:07:00
NVDA,869.94,2024-01-01 11:07:00
VZ,734.39,2024-01-01 11:07:00
AMZN,631.29,2024-01-01 11:07:00
VZ,299.05,2024-01-01 11:07:00
MSFT,786.37,2024-01-01 11:07:00
NVDA,422.96,2024-01-01 11:07:00
BRK.A,875.25,2024-01-01 11:07:00
TSLA,525.07,2024-01-01 11:07:00
NFLX,506.33,2024-01-01 11:07:00
AAPL,805.55,2024-01-01 11:07:00
AMZN,906.59,2024-01-01 11:07:00
GOOGL,378.57,2024-01-01 11:07:00
AAPL,184.11,2024-01-01 11:07:00
NVDA,153.62,2024-01-01 11:07:00
AMZN,799.15,2024-01-01 11:07:00
MSFT,1482.34,2024-01-01 11:07:00
AAPL,1064.48,2024-01-01 11:07:00
AMZN,794.5,2024-01-01 11:07:00
NVDA,255.38,2024-01-01 11:07:00
AMZN,1040.97,2024-01-01 11:07:00
AMZN,359.72,2024-01-01 11:07:00
BRK.A,796.79,2024-01-01 11:07:00
MSFT,898.57,2024-01-01 11:07:00
AAPL,1452.91,2024-01-01 11:07:00
NFLX,814.24,2024-01-01 11:07:00
NVDA,677.72,2024-01-01 11:07:00
NFLX,240.95,2024-01-01 11:07:00
NVDA,666.53,2024-01-01 11:07:00
MSFT,1060.28,2024-01-01 11:07:00
AAPL,1259.31,2024-01-01 11:07:00
AMZN,636.94,2024-01-01 11:07:00
VZ,131.76,2024-01-01 11:07:00
MSFT,1307.5,2024-01-01 11:07:00
FB,997.16,2024-01-01 11:07:00
TSLA,404.37,2024-01-01 11:07:00
AAPL,1183.51,2024-01-01 11:07:00
AMZN,431.06,2024-01-01 11:07:00
MSFT,1232.72,2024-01-01 11:07:00
BRK.A,1174.01,2024-01-01 11:07:00
NFLX,1202.12,2024-01-01 11:07:00
VZ,808.36,2024-01-01 11:07:00
TSLA,927.87,2024-01-01 11:07:00
FB,1124.26,2024-01-01 11:07:00
AAPL,842.64,2024-01-01 11:07:00
BRK.A,236.4,2024-01-01 11:07:00
AMZN,1141.56,2024-01-01 11:07:00
GOOGL,166.58,2024-01-01 11:07:00
AAPL,168.75,2024-01-01 11:07:00
GOOGL,917.95,2024-01-01 11:07:00
BRK.A,883.92,2024-01-01 11:07:00
NVDA,881.89,2024-01-01 11:07:00
TSLA,1124.75,2024-01-01 11:07:00
TSLA,1498.95,2024-01-01 11:07:00
VZ,616.74,2024-01-01 11:07:00
MSFT,172.1,2024-01-01 11:07:00
AMZN,666.69,2024-01-01 11:07:00
GOOGL,521.79,2024-01-01 11:07:00
NFLX,442.63,2024-01-01 11:07:00
NVDA,617.05,2024-01-01 11:07:00
NVDA,328.66,2024-01-01 11:07:00
AMZN,1277.59,2024-01-01 11:07:00
NVDA,923.0,2024-01-01 11:07:00
NVDA,654.48,2024-01-01 11:07:00
FB,1418.5,2024-01-01 11:07:00
BRK.A,1457.35,2024-01-01 11:07:00
NFLX,279.64,2024-01-01 11:07:00
AMZN,1103.75,2024-01-01 11:07:00
FB,110.66,2024-01-01 11:07:00
GOOGL,118.53,2024-01-01 11:07:00
BRK.A,912.67,2024-01-01 11:07:00
NVDA,943.58,2024-01-01 11:07:00
GOOGL,985.62,2024-01-01 11:07:00
NFLX,727.71,2024-01-01 11:07:00
NFLX,893.88,2024-01-01 11:07:00
BRK.A,1441.1,2024-01-01 11:07:00
AAPL,1013.14,2024-01-01 11:07:00
TSLA,127.81,2024-01-01 11:07:00
NVDA,1344.41,2024-01-01 11:07:00
AAPL,717.95,2024-01-01 11:07:00
FB,1093.22,2024-01-01 11:07:00
TSLA,274.3,2024-01-01 11:07:00
VZ,181.6,2024-01-01 11:07:00
AMZN,1314.87,2024-01-01 11:07:00
MSFT,817.43,2024-01-01 11:07:00
VZ,1309.81,2024-01-01 11:07:00
MSFT,1135.06,2024-01-01 11:07:00
TSLA,971.17,2024-01-01 11:07:00
VZ,615.48,2024-01-01 11:07:00
BRK.A,596.01,2024-01-01 11:07:00
AAPL,1031.28,2024-01-01 11:07:00
MSFT,265.61,2024-01-01 11:07:00
AAPL,1373.73,2024-01-01 11:07:00
NFLX,1023.64,2024-01-01 11:07:00
AAPL,290.26,2024-01-01 11:07:00
GOOGL,593.41,2024-01-01 11:07:00
VZ,1352.46,2024-01-01 11:07:00
AMZN,972.66,2024-01-01 11:07:00
AAPL,1293.8,2024-01-01 11:07:00
VZ,642.88,2024-01-01 11:07:00
GOOGL,1146.91,2024-01-01 11:07:00
FB,467.03,2024-01-01 11:07:00
TSLA,400.98,2024-01-01 11:07:00
AMZN,1213.57,2024-01-01 11:07:00
MSFT,1358.21,2024-01-01 11:07:00
AMZN,1381.77,2024-01-01 11:07:00
FB,311.1,2024-01-01 11:07:00
AMZN,558.6,2024-01-01 11:07:00
FB,826.6,2024-01-01 11:07:00
TSLA,1440.17,2024-01-01 11:07:00
TSLA,1024.56,2024-01-01 11:07:00
TSLA,436.44,2024-01-01 11:07:00
GOOGL,572.71,2024-01-01 11:07:00
AMZN,1425.81,2024-01-01 11:07:00
MSFT,1350.19,2024-01-01 11:07:00
FB,1322.9,2024-01-01 11:07:00
AAPL,242.97,2024-01-01 11:07:00
FB,1364.25,2024-01-01 11:07:00
AAPL,1248.19,2024-01-01 11:07:00
AMZN,1075.63,2024-01-01 11:07:00
MSFT,857.94,2024-01-01 11:07:00
NFLX,1227.75,2024-01-01 11:07:00
AAPL,501.22,2024-01-01 11:07:00
NFLX,1180.03,2024-01-01 11:07:00
TSLA,1020.94,2024-01-01 11:07:00
AAPL,1309.41,2024-01-01 11:07:00
MSFT,882.88,2024-01-01 11:07:00
GOOGL,1322.4,2024-01-01 11:07:00
FB,786.91,2024-01-01 11:07:00
TSLA,1147.39,2024-01-01 11:07:00
AMZN,1066.13,2024-01-01 11:07:00
TSLA,507.96,2024-01-01 11:07:00
AMZN,447.44,2024-01-01 11:07:00
AAPL,822.0,2024-01-01 11:07:00
FB,631.91,2024-01-01 11:07:00
AAPL,742.03,2024-01-01 11:07:00
AAPL,363.09,2024-01-01 11:07:00
VZ,756.9,2024-01-01 11:07:00
MSFT,551.45,2024-01-01 11:07:00
NFLX,510.81,2024-01-01 11:07:00
NVDA,1192.79,2024-01-01 11:07:00
FB,1360.44,2024-01-01 11:07:00
FB,1393.02,2024-01-01 11:07:00
FB,215.43,2024-01-01 11:07:00
AAPL,717.2,2024-01-01 11:07:00
NVDA,622.84,2024-01-01 11:07:00
TSLA,265.09,2024-01-01 11:07:00
FB,727.72,2024-01-01 11:07:00
TSLA,329.84,2024-01-01 11:07:00
VZ,1302.06,2024-01-01 11:07:00
GOOGL,1070.46,2024-01-01 11:07:00
MSFT,1158.59,2024-01-01 11:07:00
TSLA,197.61,2024-01-01 11:07:00
TSLA,314.35,2024-01-01 11:07:00
MSFT,837.75,2024-01-01 11:07:00
VZ,930.51,2024-01-01 11:07:00
MSFT,132.57,2024-01-01 11:07:00
TSLA,1242.07,2024-01-01 11:07:00
VZ,1395.54,2024-01-01 11:07:00
VZ,726.18,2024-01-01 11:07:00
NFLX,174.98,2024-01-01 11:07:00
GOOGL,1389.71,2024-01-01 11:07:00
MSFT,541.14,2024-01-01 11:07:00
GOOGL,178.23,2024-01-01 11:07:00
MSFT,617.79,2024-01-01 11:07:00
TSLA,1456.04,2024-01-01 11:07:00
AAPL,738.13,2024-01-01 11:07:00
FB,379.17,2024-01-01 11:07:00
MSFT,1308.16,2024-01-01 11:07:00
FB,142.44,2024-01-01 11:07:00
AMZN,338.12,2024-01-01 11:07:00
FB,1204.49,2024-01-01 11:07:00
AMZN,1108.03,2024-01-01 11:07:00
MSFT,1421.1,2024-01-01 11:07:00
GOOGL,1381.43,2024-01-01 11:07:00
NVDA,199.96,2024-01-01 11:07:00
AAPL,252.97,2024-01-01 11:07:00
FB,1468.62,2024-01-01 11:07:00
NFLX,986.7,2024-01-01 11:07:00
FB,211.89,2024-01-01 11:07:00
BRK.A,218.15,2024-01-01 11:07:00
MSFT,231.74,2024-01-01 11:07:00
NFLX,502.91,2024-01-01 11:07:00
BRK.A,1330.1,2024-01-01 11:07:00
VZ,1183.55,2024-01-01 11:07:00
NVDA,451.49,2024-01-01 11:07:00
NVDA,1102.24,2024-01-01 11:07:00
BRK.A,668.11,2024-01-01 11:07:00
NVDA,1133.9,2024-01-01 11:07:00
AMZN,1057.24,2024-01-01 11:07:00
NVDA,1119.9,2024-01-01 11:07:00
AMZN,1340.25,2024-01-01 11:07:00
VZ,177.6,2024-01-01 11:08:00
TSLA,521.96,2024-01-01 11:08:00
BRK.A,672.81,2024-01-01 11:08:00
VZ,875.95,2024-01-01 11:08:00
AMZN,1189.38,2024-01-01 11:08:00
FB,1109.39,2024-01-01 11:08:00
NFLX,1067.32,2024-01-01 11:08:00
TSLA,1188.5,2024-01-01 11:08:00
VZ,1010.54,2024-01-01 11:08:00
BRK.A,304.02,2024-01-01 11:08:00
AMZN,567.54,2024-01-01 11:08:00
MSFT,1154.81,2024-01-01 11:08:00
FB,1385.93,2024-01-01 11:08:00
BRK.A,793.33,2024-01-01 11:08:00
NFLX,1244.14,2024-01-01 11:08:00
TSLA,1390.39,2024-01-01 11:08:00
TSLA,554.95,2024-01-01 11:08:00
AAPL,108.67,2024-01-01 11:08:00
AAPL,848.47,2024-01-01 11:08:00
AAPL,1442.52,2024-01-01 11:08:00
AMZN,235.74,2024-01-01 11:08:00
MSFT,1191.55,2024-01-01 11:08:00
NFLX,1119.04,2024-01-01 11:08:00
AMZN,1460.44,2024-01-01 11:08:00
AAPL,755.83,2024-01-01 11:08:00
TSLA,718.28,2024-01-01 11:08:00
AAPL,1086.41,2024-01-01 11:08:00
NFLX,466.25,2024-01-01 11:08:00
FB,545.36,2024-01-01 11:08:00
GOOGL,536.18,2024-01-01 11:08:00
NVDA,1381.98,2024-01-01 11:08:00
TSLA,411.44,2024-01-01 11:08:00
AMZN,1455.62,2024-01-01 11:08:00
VZ,806.49,2024-01-01 11:08:00
FB,527.36,2024-01-01 11:08:00
MSFT,319.64,2024-01-01 11:08:00
NFLX,221.91,2024-01-01 11:08:00
AAPL,835.13,2024-01-01 11:08:00
NFLX,1147.24,2024-01-01 11:08:00
NFLX,1001.83,2024-01-01 11:08:00
MSFT,1201.89,2024-01-01 11:08:00
BRK.A,556.83,2024-01-01 11:08:00
BRK.A,338.99,2024-01-01 11:08:00
NVDA,364.09,2024-01-01 11:08:00
NVDA,909.32,2024-01-01 11:08:00
BRK.A,473.73,2024-01-01 11:08:00
NVDA,392.65,2024-01-01 11:08:00
NVDA,1088.77,2024-01-01 11:08:00
TSLA,1054.72,2024-01-01 11:08:00
TSLA,707.23,2024-01-01 11:08:00
AAPL,644.29,2024-01-01 11:08:00
NFLX,754.41,2024-01-01 11:08:00
AAPL,1453.42,2024-01-01 11:08:00
NVDA,1440.43,2024-01-01 11:08:00
MSFT,736.63,2024-01-01 11:08:00
MSFT,535.34,2024-01-01 11:08:00
NVDA,154.07,2024-01-01 11:08:00
VZ,812.12,2024-01-01 11:08:00
VZ,598.91,2024-01-01 11:08:00
NFLX,111.15,2024-01-01 11:08:00
VZ,327.41,2024-01-01 11:08:00
FB,438.05,2024-01-01 11:08:00
FB,1010.91,2024-01-01 11:08:00
AMZN,1431.65,2024-01-01 11:08:00
AMZN,1158.03,2024-01-01 11:08:00
NVDA,439.12,2024-01-01 11:08:00
GOOGL,584.96,2024-01-01 11:08:00
AAPL,1481.68,2024-01-01 11:08:00
BRK.A,1196.5,2024-01-01 11:08:00
FB,1199.24,2024-01-01 11:08:00
TSLA,222.53,2024-01-01 11:08:00
FB,644.79,2024-01-01 11:08:00
TSLA,148.25,2024-01-01 11:08:00
NFLX,257.9,2024-01-01 11:08:00
AMZN,1040.24,2024-01-01 11:08:00
NVDA,1065.83,2024-01-01 11:08:00
NFLX,720.88,2024-01-01 11:08:00
VZ,793.21,2024-01-01 11:08:00
VZ,1086.97,2024-01-01 11:08:00
MSFT,864.17,2024-01-01 11:08:00
AAPL,238.44,2024-01-01 11:08:00
NFLX,308.38,2024-01-01 11:08:00
MSFT,1493.6,2024-01-01 11:08:00
AMZN,1064.84,2024-01-01 11:08:00
GOOGL,172.02,2024-01-01 11:08:00
NFLX,658.66,2024-01-01 11:08:00
BRK.A,1204.03,2024-01-01 11:08:00
AMZN,592.1,2024-01-01 11:08:00
AAPL,1455.85,2024-01-01 11:08:00
MSFT,625.41,2024-01-01 11:08:00
NVDA,1395.32,2024-01-01 11:08:00
NVDA,547.98,2024-01-01 11:08:00
FB,1425.99,2024-01-01 11:08:00
AAPL,1087.76,2024-01-01 11:08:00
NFLX,436.61,2024-01-01 11:08:00
NVDA,188.66,2024-01-01 11:08:00
NFLX,1394.79,2024-01-01 11:08:00
NFLX,562.6,2024-01-01 11:08:00
BRK.A,878.34,2024-01-01 11:08:00
AAPL,773.65,2024-01-01 11:08:00
AMZN,1385.24,2024-01-01 11:08:00
NFLX,863.83,2024-01-01 11:08:00
BRK.A,364.12,2024-01-01 11:08:00
GOOGL,285.49,2024-01-01 11:08:00
NVDA,711.23,2024-01-01 11:08:00
TSLA,944.54,2024-01-01 11:08:00
NFLX,1372.31,2024-01-01 11:08:00
AAPL,144.68,2024-01-01 11:08:00
AAPL,272.53,2024-01-01 11:08:00
TSLA,788.26,2024-01-01 11:08:00
NFLX,398.39,2024-01-01 11:08:00
MSFT,343.52,2024-01-01 11:08:00
AMZN,368.37,2024-01-01 11:08:00
MSFT,174.16,2024-01-01 11:08:00
FB,707.02,2024-01-01 11:08:00
FB,1342.62,2024-01-01 11:08:00
GOOGL,133.25,2024-01-01 11:08:00
GOOGL,1119.27,2024-01-01 11:08:00
VZ,1343.98,2024-01-01 11:08:00
AAPL,1451.98,2024-01-01 11:08:00
GOOGL,725.28,2024-01-01 11:08:00
TSLA,1167.27,2024-01-01 11:08:00
AAPL,479.33,2024-01-01 11:08:00
MSFT,892.94,2024-01-01 11:08:00
NVDA,489.91,2024-01-01 11:08:00
NVDA,972.27,2024-01-01 11:08:00
NVDA,1459.58,2024-01-01 11:08:00
MSFT,1348.34,2024-01-01 11:08:00
NFLX,1024.67,2024-01-01 11:08:00
AAPL,1124.67,2024-01-01 11:08:00
TSLA,580.7,2024-01-01 11:08:00
NFLX,1296.08,2024-01-01 11:08:00
BRK.A,1264.33,2024-01-01 11:08:00
NFLX,1172.02,2024-01-01 11:08:00
NVDA,1340.47,2024-01-01 11:08:00
TSLA,1405.79,2024-01-01 11:08:00
AMZN,730.67,2024-01-01 11:08:00
AMZN,492.94,2024-01-01 11:08:00
AAPL,653.09,2024-01-01 11:08:00
TSLA,338.09,2024-01-01 11:08:00
GOOGL,291.88,2024-01-01 11:08:00
MSFT,1089.74,2024-01-01 11:08:00
GOOGL,1303.09,2024-01-01 11:08:00
VZ,1367.45,2024-01-01 11:08:00
TSLA,916.98,2024-01-01 11:08:00
AMZN,223.31,2024-01-01 11:08:00
MSFT,873.84,2024-01-01 11:08:00
TSLA,1122.0,2024-01-01 11:08:00
MSFT,323.31,2024-01-01 11:08:00
VZ,322.29,2024-01-01 11:08:00
BRK.A,1284.04,2024-01-01 11:08:00
FB,1418.82,2024-01-01 11:08:00
TSLA,1195.04,2024-01-01 11:08:00
VZ,1304.71,2024-01-01 11:08:00
TSLA,1466.18,2024-01-01 11:08:00
TSLA,101.78,2024-01-01 11:08:00
VZ,1094.93,2024-01-01 11:08:00
FB,127.93,2024-01-01 11:08:00
NFLX,580.73,2024-01-01 11:08:00
AMZN,1144.07,2024-01-01 11:08:00
BRK.A,212.04,2024-01-01 11:08:00
NVDA,374.73,2024-01-01 11:08:00
VZ,547.48,2024-01-01 11:08:00
AMZN,932.06,2024-01-01 11:08:00
AMZN,809.47,2024-01-01 11:08:00
VZ,549.19,2024-01-01 11:08:00
AAPL,1062.02,2024-01-01 11:08:00
BRK.A,228.62,2024-01-01 11:08:00
AMZN,593.3,2024-01-01 11:08:00
BRK.A,821.3,2024-01-01 11:08:00
GOOGL,637.76,2024-01-01 11:08:00
AMZN,1269.04,2024-01-01 11:08:00
TSLA,587.06,2024-01-01 11:08:00
AMZN,1163.69,2024-01-01 11:08:00
AAPL,1401.27,2024-01-01 11:08:00
TSLA,710.87,2024-01-01 11:08:00
BRK.A,295.88,2024-01-01 11:08:00
MSFT,1409.08,2024-01-01 11:08:00
VZ,359.55,2024-01-01 11:08:00
TSLA,625.14,2024-01-01 11:08:00
AMZN,1406.34,2024-01-01 11:08:00
AMZN,1177.32,2024-01-01 11:08:00
TSLA,203.27,2024-01-01 11:08:00
TSLA,778.11,2024-01-01 11:08:00
NFLX,1271.6,2024-01-01 11:08:00
NVDA,191.18,2024-01-01 11:08:00
AAPL,308.73,2024-01-01 11:08:00
NFLX,1183.75,2024-01-01 11:08:00
VZ,505.86,2024-01-01 11:08:00
BRK.A,304.33,2024-01-01 11:08:00
AMZN,728.61,2024-01-01 11:08:00
AAPL,1048.33,2024-01-01 11:08:00
NVDA,1079.6,2024-01-01 11:08:00
AAPL,416.89,2024-01-01 11:08:00
